xi              mu             p            mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*       kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.000333        0.08090        7.097        0.08086        0.09003        6.768        7.098        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       11.56        0.28        0.94        2.018        0.953       69.97       -2.57       70.97        0.43         1        2.39        2.50        2.78        5.29        1.32        0.614        0.0067      296.08      367.46      592.5        0.1        0.063       22.03       11.66    58888.51    87026.91    87026.9        0.21        4.39       -2.13        2.01
0.000333        0.08080        7.011        0.08077        0.08284        6.020        7.153        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       11.43        0.28        0.94        1.993        0.925       69.11       -2.61       70.11        0.43         1        2.37        2.48        2.79        5.25        1.36        0.619        0.0072      272.49      340.85      513.3        0.5        0.291       20.76       10.90    48476.26    73325.33    73325.3        0.21        4.37       -2.10        2.00
0.000333        0.05340        7.518        0.05343        0.05733        6.824        7.518        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       15.29        0.23        0.95        1.738        0.968       74.18       -2.27       75.18        0.40         1        2.21        2.33        2.52        4.61        1.36        0.606        0.0075      365.01      445.58      716.7        5.8        0.825       24.17       11.14   228454.70   265825.10   265825.1        0.22        5.42       -2.95        2.15
0.000333        0.04990        7.228        0.04985        0.05435        6.344        7.242        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       15.27        0.22        0.96        1.614        0.862       71.28       -2.38       72.28        0.42         1        2.11        2.26        2.37        4.14        1.29        0.623        0.0231      114.84      145.74      236.7        0.2        0.107       13.47        5.57    16200.79    21190.05    21190.0        0.21        5.69       -2.81        2.15
0.000302        0.09650        6.848        0.09653        0.10592        6.546        7.150        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       10.13        0.31        0.93        2.128        0.942       67.48       -2.71       68.48        0.44         1        2.47        2.57        2.94        5.79        1.36        0.620        0.0056      313.80      393.40      593.4        0.3        0.192       22.48       13.01    54000.88    90127.48    90127.5        0.22        3.91       -1.91        1.94
0.000302        0.07270        7.374        0.07274        0.07952        6.476        7.378        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       12.71        0.27        0.94        1.989        1.007       72.74       -2.41       73.74        0.41         1        2.38        2.48        2.77        5.30        1.36        0.603        0.0043      516.88      627.55     1012.1       10.9        0.904       29.15       15.45   293958.60   385732.20   385732.2        0.22        4.62       -2.40        2.06
0.000249        3.72400        1.329        3.72396        4.24237        1.286        1.457        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        0.19        1.93        0.59        2.564        1.713       12.29      -12.69       13.29        2.44         0        1.79        2.33        3.21       34.56        1.41        0.556        0.0001     1052.17     1181.78     1912.5        3.2        0.738       43.36      149.92     1919.72   289324.80  8365361.0        0.19        1.18       -0.15        1.11
0.000249        0.04940        7.494        0.04938        0.05516        6.270        7.496        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       15.90        0.22        0.96        1.665        0.944       73.94       -2.26       74.94        0.41         1        2.16        2.29        2.45        4.39        1.33        0.610        0.0106      271.65      334.15      544.6        2.0        0.625       20.90        9.18   133149.00   153772.50   153772.5        0.22        5.64       -3.08        2.17
0.000205        0.05870        7.256        0.05869        0.06167        6.817        7.278        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       14.05        0.24        0.95        1.758        0.907       71.56       -2.42       72.56        0.42         1        2.21        2.34        2.54        4.55        1.36        0.617        0.0107      225.23      280.89      428.0        0.0        0.037       19.17        8.72    50092.94    64203.97    64204.0        0.21        5.20       -2.60        2.11
0.000205        0.05650        7.414        0.05647        0.06239        6.496        7.418        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       14.65        0.24        0.95        1.762        0.947       73.14       -2.34       74.14        0.41         1        2.22        2.34        2.56        4.62        1.38        0.610        0.0080      322.63      396.60      610.4        1.3        0.535       22.88       10.57   138424.50   166843.50   166843.5        0.22        5.27       -2.78        2.13
0.000168        0.11400        6.605        0.11396        0.13572        5.997        6.605        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        8.92        0.34        0.93        2.230        0.936       65.05       -2.83       66.05        0.46         1        2.56        2.65        3.07        6.32        1.32        0.626        0.0057      283.71      359.59      558.0        0.6        0.327       21.13       13.37    40367.93    79460.48    79460.5        0.22        3.52       -1.72        1.88
0.000043        0.10020        6.960        0.10024        0.11283        6.396        6.978        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       10.08        0.32        0.93        2.204        0.991       68.60       -2.67       69.60        0.44         1        2.54        2.62        3.08        6.20        1.38        0.613        0.0034      507.31      626.08      949.3        3.8        0.761       28.48       17.65   165929.50   274298.40   274298.4        0.22        3.74       -1.88        1.93
